id,name,date,time,weekday,start_datetime_local,city,location,locations,time_bucket,company,primary_host,cohosts,all_hosts,host_keys,invite_only,sponsor_tier,event_url,partiful_id,source_url
5465,Tomorrow's Unicorns,2026-06-05,14:00:00,Friday,2026-06-05 14:00,New York City,Flatiron,Flatiron,Afternoon,G-Fellows,G-Fellows,,G-Fellows,g-fellows,False,,https://partiful.com/e/p0S0WixaAo2RJlWgsVlf,p0S0WixaAo2RJlWgsVlf,https://www.tech-week.com/calendar/nyc
6542,Structuring for Global Capital: How Argentina's Digital Zones Can Compete with Dubai and Estonia,2026-06-05,14:30:00,Friday,2026-06-05 14:30,New York City,Midtown,Midtown,Afternoon,Andén Tech,Andén Tech,Consulate General of Argentina in New York,Andén Tech; Consulate General of Argentina in New York,anden-tech; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/ZT09j5tN5H4GPqoEYnwJ,ZT09j5tN5H4GPqoEYnwJ,https://www.tech-week.com/calendar/nyc
6637,Taste the Truth- What do you know about your food?,2026-06-05,14:30:00,Friday,2026-06-05 14:30,New York City,Midtown,Midtown,Afternoon,AgriConsult LATAM & OFC,AgriConsult LATAM & OFC,Consulate General of Argentina in New York,AgriConsult LATAM & OFC; Consulate General of Argentina in New York,agriconsult-latam; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/YHIW5UdTNrTFWFnIIGhX,YHIW5UdTNrTFWFnIIGhX,https://www.tech-week.com/calendar/nyc
4079,DESIGNERS OFFLINE,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Midtown,Midtown,Afternoon,Designers Offline,Designers Offline,Designers & Coffee,Designers Offline; Designers & Coffee,designers-offline; designers-coffee,False,,https://partiful.com/e/Qrdae742d6FOxQj1HGhT,Qrdae742d6FOxQj1HGhT,https://www.tech-week.com/calendar/nyc
4082,VCs & LPs Cocktail Hour,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Financial District,Financial District,Afternoon,fractl,fractl,,fractl,fractl,True,,,,https://www.tech-week.com/calendar/nyc
4351,I ❤️ NY Seed,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,SoHo,SoHo,Afternoon,Presentation Mode,Presentation Mode,,Presentation Mode,presentation-mode,False,,https://partiful.com/e/2NJ2Wb2IAPAikejr1DLL,2NJ2Wb2IAPAikejr1DLL,https://www.tech-week.com/calendar/nyc
4394,"Connecting Celebrities, Fans & Brands, Where Influence Meets Impact — Celecart × Watch Her Win at",2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Greenwich Village,Greenwich Village,Afternoon,Celecart Inc.,Celecart Inc.,Watch Her Win New York,Celecart Inc.; Watch Her Win New York,celecart-inc; watch-her-win-new-york,False,,https://partiful.com/e/KbU1aXj8PlE4DHqMi7nL,KbU1aXj8PlE4DHqMi7nL,https://www.tech-week.com/calendar/nyc
4772,The US Expansion blueprint,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Midtown,Midtown,Afternoon,Razorpay,Razorpay,,Razorpay,razorpay,False,,https://partiful.com/e/NIRmE2CXx6LigqpHaRzA,NIRmE2CXx6LigqpHaRzA,https://www.tech-week.com/calendar/nyc
5142,Healthcare Innovation Night,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Flatiron,Flatiron,Afternoon,Aiwomenfounders,Aiwomenfounders,,Aiwomenfounders,aiwomenfounders,False,,https://partiful.com/e/ldlqu4a7ndyU37GIi7X0,ldlqu4a7ndyU37GIi7X0,https://www.tech-week.com/calendar/nyc
5327,The Briefing: What No One Told Her About Exiting — A Conversation for Founders and Their Advisors,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Financial District,Financial District,Afternoon,Exette,Exette,,Exette,exette,False,,https://partiful.com/e/W1Y2Nl4n23PBrt3KWj3Z,W1Y2Nl4n23PBrt3KWj3Z,https://www.tech-week.com/calendar/nyc
5337,Careers of the Future: AI Career Development Day,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Union Square,Union Square,Afternoon,Black Women Talk Tech,Black Women Talk Tech,Baddies in Tech,Black Women Talk Tech; Baddies in Tech,black-women-talk-tech-ny-tech-alliance; baddies-in-tech,False,,https://partiful.com/e/P3vW41fYoKxlPihzQGFI,P3vW41fYoKxlPihzQGFI,https://www.tech-week.com/calendar/nyc
5408,Vibe Code 💻 & Tea 🍵: build with gemini,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Lower East Side,Lower East Side,Afternoon,GDG NYC,GDG NYC,Columbia University Founders; Columbia Entrepreneurs Organization and FinOptiv AI,GDG NYC; Columbia University Founders; Columbia Entrepreneurs Organization and FinOptiv AI,gdg-nyc; columbia-university-founders; columbia-entrepreneurs-organization-and-finoptiv-ai,False,,https://partiful.com/e/5VTezY208ZqXJI4zsvJt,5VTezY208ZqXJI4zsvJt,https://www.tech-week.com/calendar/nyc
5448,Careers of the Future: AI Career Development Day,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Union Square,Union Square,Afternoon,Black Women Talk Tech,Black Women Talk Tech,AcceleratorCON,Black Women Talk Tech; AcceleratorCON,black-women-talk-tech-ny-tech-alliance; acceleratorcon,False,,https://partiful.com/e/P3vW41fYoKxlPihzQGFI,P3vW41fYoKxlPihzQGFI,https://www.tech-week.com/calendar/nyc
5775,Marketplace and Community Led Growth,2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Midtown,Midtown,Afternoon,Partner1,Partner1,NachoNacho; Uplyft Collective,Partner1; NachoNacho; Uplyft Collective,partner1; nachonacho; uplyft-collective,False,,https://partiful.com/e/QoKkKe7U2NhgDoV3hZEt,QoKkKe7U2NhgDoV3hZEt,https://www.tech-week.com/calendar/nyc
6210,"Hi, Cofounder",2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Flatiron,Flatiron,Afternoon,Envision Blueprint,Envision Blueprint,,Envision Blueprint,envision-blueprint,False,,https://partiful.com/e/OhZKHpSNaeZLLepi9AAC,OhZKHpSNaeZLLepi9AAC,https://www.tech-week.com/calendar/nyc
6590,"Steeped in Tech: A Tea Reception Exploring AI, Taste & Human Experience",2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Midtown,Midtown,Afternoon,Tea Drunk,Tea Drunk,,Tea Drunk,tea-drunk,False,,https://partiful.com/e/piSMRtidmZjBAZR6kvqL,piSMRtidmZjBAZR6kvqL,https://www.tech-week.com/calendar/nyc
5459,The Alignment Lab: a Live Experience to Reveal Your Human Advantages & Navigate Complexity,2026-06-05,15:30:00,Friday,2026-06-05 15:30,New York City,Midtown,Midtown,Afternoon,Meridian Collective,Meridian Collective,,Meridian Collective,meridian-collective,False,,https://partiful.com/e/foEPEVCrozyJZCN4W19S,foEPEVCrozyJZCN4W19S,https://www.tech-week.com/calendar/nyc
4131,From Survive to Thrive,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Midtown,Midtown,Afternoon,Astia,Astia,Lowenstein Sandler; Osborne Clarke,Astia; Lowenstein Sandler; Osborne Clarke,astia; lowenstein-sandler; osborne-clarke,False,,https://partiful.com/e/gKj9MaPMRgLAfdoUrS8A,gKj9MaPMRgLAfdoUrS8A,https://www.tech-week.com/calendar/nyc
4343,Female Founder/CEO Self-Mastery - a Dialogue,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Brooklyn,Brooklyn,Afternoon,Corbett Ventures,Corbett Ventures,,Corbett Ventures,corbett-ventures,False,,https://partiful.com/e/d9mOqctHrPQiu4oeaF6t,d9mOqctHrPQiu4oeaF6t,https://www.tech-week.com/calendar/nyc
4620,NYC AI/ML Hackathon,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,East Village,East Village,Afternoon,Intuit,Intuit,,Intuit,intuit,False,,https://partiful.com/e/EstgcJd2gxjOPGIbPHmv,EstgcJd2gxjOPGIbPHmv,https://www.tech-week.com/calendar/nyc
4701,Trans Talent In Tech,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Tribeca,Tribeca,Afternoon,Cool Trans Girl,Cool Trans Girl,Avid Society; NYC Pride; MSCI Pride & Allies,Cool Trans Girl; Avid Society; NYC Pride; MSCI Pride & Allies,cool-trans-girl; avid-society; nyc-pride; msci-pride-allies,False,,https://partiful.com/e/iym9LN4KS0uf1UV9BaB8,iym9LN4KS0uf1UV9BaB8,https://www.tech-week.com/calendar/nyc
4884,NYC Tech Week Town Hall,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,SoHo,SoHo,Afternoon,BitBasel,BitBasel,Jelly Jelly,BitBasel; Jelly Jelly,bitbasel; jelly-jelly,False,,https://partiful.com/e/6taIcgNN8nelcYyF4QXx,6taIcgNN8nelcYyF4QXx,https://www.tech-week.com/calendar/nyc
4914,Curated Happy Hour for European founders and US Investors! Powered by ESE,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Upper Manhattan,Upper Manhattan,Afternoon,EUROPEAN STARTUP EMBASSY,European Startup Embassy,Valka AI,European Startup Embassy; Valka AI,european-startup-embassy; valka-ai,False,,https://partiful.com/e/LEDa1R82yEii1oxgrTBF,LEDa1R82yEii1oxgrTBF,https://www.tech-week.com/calendar/nyc
4953,Immersive Oyster Happy Hour with Tandon @The Yard,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Brooklyn,Brooklyn,Afternoon,NYU Tandon @ The Yard,NYU Tandon @ The Yard,NYU,NYU Tandon @ The Yard; NYU,nyu-tandon-the-yard; nyu,False,,https://partiful.com/e/kN3NF2qN1659m0p5Yqbv,kN3NF2qN1659m0p5Yqbv,https://www.tech-week.com/calendar/nyc
5761,"Finance Agents Demo Night with JP Morgan, LangChain, Nebius & Tavily",2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Midtown,Midtown,Afternoon,Tavily AI,Tavily AI,JP Morgan,Tavily AI; JP Morgan,tavily-ai; jp-morgan,False,,https://partiful.com/e/iVvYeqLhieeu6286yKro,iVvYeqLhieeu6286yKro,https://www.tech-week.com/calendar/nyc
6388,The Future of Beauty-tech,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,East Village,East Village,Afternoon,FaceCard,FaceCard,,FaceCard,facecard,False,,https://partiful.com/e/ZOeFRrNgEB4lXfbQLvFR,ZOeFRrNgEB4lXfbQLvFR,https://www.tech-week.com/calendar/nyc
6547,How AI Gets You to AI,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Midtown,Midtown,Afternoon,Creative Bits AI,Creative Bits AI,,Creative Bits AI,creative-bits-ai,False,,https://partiful.com/e/9YS9QE1XBY0mMpELVYSq,9YS9QE1XBY0mMpELVYSq,https://www.tech-week.com/calendar/nyc
5769,Startup Spotlight: Lithuania,2026-06-05,16:30:00,Friday,2026-06-05 16:30,New York City,Midtown,Midtown,Afternoon,Consulate General of the Republic of Lithuania in New York,Consulate General of the Republic of Lithuania in New York,Innovation Agency Lithuania,Consulate General of the Republic of Lithuania in New York; Innovation Agency Lithuania,consulate-general-of-the-republic-of-lithuania-in-new-york; innovation-agency-lithuania,False,,https://partiful.com/e/ByVS3R0LSmqvOoywWhDe,ByVS3R0LSmqvOoywWhDe,https://www.tech-week.com/calendar/nyc
250,AI Happy Hour,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Brooklyn,Brooklyn,Evening,You.com,You.com,,You.com,you-com,False,,https://partiful.com/e/kvGpuFMeACW7ZWPYtxTP,kvGpuFMeACW7ZWPYtxTP,https://www.tech-week.com/calendar/nyc
4190,Brown Girls on the Rise,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Midtown,Midtown,Evening,American South Asian Network,American South Asian Network,,American South Asian Network,american-south-asian-network,False,,https://partiful.com/e/tBeCQBUTILQSESj8hP3m,tBeCQBUTILQSESj8hP3m,https://www.tech-week.com/calendar/nyc
4287,Venture Salon: Founders & Investors,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Midtown,Midtown,Evening,In Pulse,In Pulse,Yorkseed,In Pulse; Yorkseed,in-pulse; yorkseed,False,,https://partiful.com/e/AIjt9GNmqfJGNSGsOECn,AIjt9GNmqfJGNSGsOECn,https://www.tech-week.com/calendar/nyc
4356,Founders & Investors Soiree |,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Flatiron,Flatiron,Evening,Supermoon,Supermoon,,Supermoon,supermoon,False,,https://partiful.com/e/fcS1sPOYoO4R7xf3egac,fcS1sPOYoO4R7xf3egac,https://www.tech-week.com/calendar/nyc
4514,Networking Happy Hour by Morgan Stanley Inclusive & Sustainable Ventures and QUAY Acceleration,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Midtown,Midtown,Evening,QUAY Acceleration,QUAY Acceleration,Morgan Stanley Inclusive & Sustainable Ventures,QUAY Acceleration; Morgan Stanley Inclusive & Sustainable Ventures,quay-acceleration; morgan-stanley-inclusive-sustainable-ventures,False,,https://partiful.com/e/QfUCKBQL13W8DA0Yutl5,QfUCKBQL13W8DA0Yutl5,https://www.tech-week.com/calendar/nyc
4554,The Light Stack | 2026,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Midtown,Midtown,Evening,Sentry,Sentry,Harness; Databricks Neon,Sentry; Harness; Databricks Neon,sentry; harness; databricks-neon,False,,https://partiful.com/e/CKczGayvJbdWdba2q8kr,CKczGayvJbdWdba2q8kr,https://www.tech-week.com/calendar/nyc
5068,Billion Oyster Project Field Trip,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Financial District,Financial District,Evening,Ambrook,Ambrook,Casa de Tilda,Ambrook; Casa de Tilda,ambrook; casa-de-tilda,False,,https://partiful.com/e/1FFSWMPK1VyrAatMRp0s,1FFSWMPK1VyrAatMRp0s,https://www.tech-week.com/calendar/nyc
5228,After Hours by Bounty,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,SoHo,SoHo,Evening,Bounty,Bounty,,Bounty,bounty,False,,https://partiful.com/e/kYWNQTNgGYDZV4EfE9Ia,kYWNQTNgGYDZV4EfE9Ia,https://www.tech-week.com/calendar/nyc
5291,Seedling Spark Fund - High School Students,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,SoHo,SoHo,Evening,Yalla Now AI - High School Students,Yalla Now AI - High School Students,,Yalla Now AI - High School Students,yalla-now-ai-high-school-students,False,,https://partiful.com/e/S0qnVAP4oH8tNJYQeU8J,S0qnVAP4oH8tNJYQeU8J,https://www.tech-week.com/calendar/nyc
5383,The Room Is the Algorithm,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Midtown,Midtown,Evening,"Mega Exhibit, Inc","Mega Exhibit, Inc",Mannarino Designs Inc,"Mega Exhibit, Inc; Mannarino Designs Inc",mega-exhibit-inc; mannarino-designs-inc,False,,https://partiful.com/e/TfUUsohe1JWQV2saAmWV,TfUUsohe1JWQV2saAmWV,https://www.tech-week.com/calendar/nyc
5385,The Room Is the Algorithm,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Midtown,Midtown,Evening,"Mega Exhibit, Inc","Mega Exhibit, Inc",Mannarino Designs Inc,"Mega Exhibit, Inc; Mannarino Designs Inc",mega-exhibit-inc; mannarino-designs-inc,False,,https://partiful.com/e/TfUUsohe1JWQV2saAmWV,TfUUsohe1JWQV2saAmWV,https://www.tech-week.com/calendar/nyc
5481,AI x Consulting,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Flatiron,Flatiron,Evening,alkemy,alkemy,,alkemy,alkemy,True,,,,https://www.tech-week.com/calendar/nyc
5722,Bare Metal Happy Hour: Autonomous Systems & Agent Fleet Orchestration,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Union Square,Union Square,Evening,Lazy 8,Lazy 8,Every,Lazy 8; Every,lazy-8; every,False,,https://partiful.com/e/jkjGahQgmH9PLIxjfTFt,jkjGahQgmH9PLIxjfTFt,https://www.tech-week.com/calendar/nyc
6306,Pet Tech Meet Up NYC,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Central Park,Central Park,Evening,Pync Inc.,Pync Inc.,,Pync Inc.,pync-inc,False,,https://partiful.com/e/DbJ8hrweBskIasfuf4cM,DbJ8hrweBskIasfuf4cM,https://www.tech-week.com/calendar/nyc
6435,Vibe Coding Meetup for Designers,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Meatpacking District,Meatpacking District,Evening,NYC Design Community,NYC Design Community,,NYC Design Community,nyc-design-community,False,,https://partiful.com/e/4Qp4a2zWqGDfkbMlBq59,4Qp4a2zWqGDfkbMlBq59,https://www.tech-week.com/calendar/nyc
5450,TechWalk,2026-06-05,17:30:00,Friday,2026-06-05 17:30,New York City,Queens,Queens,Evening,TechWalk,TechWalk,,TechWalk,techwalk,False,,https://partiful.com/e/rRCBVWRZ2Hijadxm4yfr,rRCBVWRZ2Hijadxm4yfr,https://www.tech-week.com/calendar/nyc
5762,Iconic Futures,2026-06-05,17:30:00,Friday,2026-06-05 17:30,New York City,Nomad,Nomad,Evening,Icon New York,icon new york,SYT Studio,icon new york; SYT Studio,icon-new-york; syt-studio,False,,https://partiful.com/e/6xOCaM1O0odnjhhFoer6,6xOCaM1O0odnjhhFoer6,https://www.tech-week.com/calendar/nyc
46,BizKol x Tech Week: Empowering AI Companies with GTM & Vibe Marketing,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Financial District,Financial District,Evening,BizKol,BizKol,,BizKol,bizkol,True,,,,https://www.tech-week.com/calendar/nyc
71,"[SHE-E-O, Women in Finance]",2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Financial District,Financial District,Evening,she.e.o ventures,she.e.o ventures,,she.e.o ventures,she-e-o-ventures,False,,https://partiful.com/e/Bcail4raG8pdPzMECgBm,Bcail4raG8pdPzMECgBm,https://www.tech-week.com/calendar/nyc
75,Tech Networking Event with NY City Council,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Upper Manhattan,Upper Manhattan,Evening,"ContraSearch, Inc.","ContraSearch, Inc.",,"ContraSearch, Inc.",contrasearch-inc,False,,https://partiful.com/e/EWOiH1i0q7dBW763j1HH,EWOiH1i0q7dBW763j1HH,https://www.tech-week.com/calendar/nyc
203,PHL vs NYC Founder Draft,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Midtown,Midtown,Evening,localhost:nyc,localhost:nyc,TechBrig; Pace University,localhost:nyc; TechBrig; Pace University,localhost-nyc; techbrig; pace-university,False,,https://partiful.com/e/vMnZZEd9ek0rQ09zFpeE,vMnZZEd9ek0rQ09zFpeE,https://www.tech-week.com/calendar/nyc
208,Bollywood & Builders,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Tribeca,Tribeca,Evening,The Brown Room,The Brown Room,Momo VC,The Brown Room; Momo VC,the-brown-room; momo-vc,False,,https://partiful.com/e/gmQJ86KtlMO3vaJxSQz0,gmQJ86KtlMO3vaJxSQz0,https://www.tech-week.com/calendar/nyc
226,"Celecart - Celebrities, Fans and Brands on one Platform",2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Hudson Yards,Hudson Yards,Evening,Celecart Inc.,Celecart Inc.,,Celecart Inc.,celecart-inc,True,,,,https://www.tech-week.com/calendar/nyc
4239,PMAI: The Demo,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,SoHo,SoHo,Evening,Pioneering Minds AI`,Pioneering Minds AI,,Pioneering Minds AI,pioneering-minds-ai,False,,https://partiful.com/e/ktoXGoRYxuJrZwxM1KWq,ktoXGoRYxuJrZwxM1KWq,https://www.tech-week.com/calendar/nyc
4445,[Immigrant Founders&Investors Mixer],2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Midtown,Midtown,Evening,OneRise,OneRise,The Yard,OneRise; The Yard,onerise; the-yard,False,,https://partiful.com/e/mKW3TVj7dKZWNHi8X37B,mKW3TVj7dKZWNHi8X37B,https://www.tech-week.com/calendar/nyc
5149,Flirt Tank Dating,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,East Village,East Village,Evening,Live Different Comedy,Live Different Comedy,,Live Different Comedy,live-different-comedy,False,,https://partiful.com/e/958YRufxIqlYXcPAaBpB,958YRufxIqlYXcPAaBpB,https://www.tech-week.com/calendar/nyc
5232,Wavelength: Founders & Investors Night — AI‑Curated Matches Powered by VibeMatch,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Nomad,Nomad,Evening,Ascend NYC,Ascend NYC,,Ascend NYC,ascend-nyc,True,,,,https://www.tech-week.com/calendar/nyc
5297,Deeptech Buildathon,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,SoHo,SoHo,Evening,GenZtea,GenZtea,Soma Capital; Epiphany,GenZtea; Soma Capital; Epiphany,genztea; soma-capital; epiphany,False,,https://partiful.com/e/8pmTKnFonLGM4FdI3MxF,8pmTKnFonLGM4FdI3MxF,https://www.tech-week.com/calendar/nyc
5433,Impact Room: Building The Future We Want,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Lower East Side,Lower East Side,Evening,AAC,AAC,Starseed Studios,AAC; Starseed Studios,aac; starseed-studios,False,,https://partiful.com/e/IaHFZrZwfwKVMbQGFvAt,IaHFZrZwfwKVMbQGFvAt,https://www.tech-week.com/calendar/nyc
6092,Closing Party - Techweek NYC,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,SoHo,SoHo,Evening,Fireworks AI,Fireworks AI,Exa AI; Turbopuffer; Composio,Fireworks AI; Exa AI; Turbopuffer; Composio,fireworks-ai; exa-ai; turbopuffer; composio,False,gold,https://partiful.com/e/dYXQFsMvHHthXj4gC280,dYXQFsMvHHthXj4gC280,https://www.tech-week.com/calendar/nyc
6299,"""New Money"" — A Fintech Founders & Investors Mixer",2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Financial District,Financial District,Evening,Rolla,Rolla,,Rolla,rolla,False,,https://partiful.com/e/HNzBBTq1gXdenq3tLu9i,HNzBBTq1gXdenq3tLu9i,https://www.tech-week.com/calendar/nyc
6536,Taiwan Founder Night,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Midtown,Midtown,Evening,LANDED Accelerator,LANDED Accelerator,Taipei Economic And Cultural Office In New York,LANDED Accelerator; Taipei Economic And Cultural Office In New York,landed-accelerator; taipei-economic-and-cultural-office-in-new-york,False,,https://partiful.com/e/mVKbO7NA2Xf0qLmT4hKt,mVKbO7NA2Xf0qLmT4hKt,https://www.tech-week.com/calendar/nyc
6595,The Future of Storytelling: AI-Native Filmmaking Demo Room,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Brooklyn,Brooklyn,Evening,Just Videos Studios,Just Videos Studios,,Just Videos Studios,just-videos-studios,False,,https://partiful.com/e/V6w1IXuollfxgvdfYcHZ,V6w1IXuollfxgvdfYcHZ,https://www.tech-week.com/calendar/nyc
6630,"AI-Native Women · NYC: Build, Operate, Influence",2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Chinatown,Chinatown,Evening,Her Frontier,Her Frontier,,Her Frontier,her-frontier,False,,https://partiful.com/e/lKauxsY3iT3JRiLZji2c,lKauxsY3iT3JRiLZji2c,https://www.tech-week.com/calendar/nyc
